行业,股票,时间,产权比率,保守速动比率,偿债能力指标,净利润(元),净利润同比增长率,净资产收益率,净资产收益率-摊薄,基本每股收益(元),存货周转天数(天),存货周转率(次),应收账款周转天数(天),成长能力指标,扣非净利润(元),扣非净利润同比增长率,每股净资产(元),每股指标,每股未分配利润(元),每股经营现金流(元),每股资本公积金(元),流动比率,盈利能力指标,营业周期(天),营业总收入(元),营业总收入同比增长率,资产负债率,运营能力指标,速动比率,销售净利率,销售毛利率
医药行业,ST康美,2008-12-31,0.44,2.52,   ,2.95亿,64.74%,11.08%,10.10%,0.1930,118.74,3.03,28.19,   ,2.92亿,115.02%,3.82,   ,0.75,0.0040,1.92,3.49,   ,146.93,17.27亿,33.47%,30.71%,   ,2.52,17.06%,26.90%
医药行业,ST康美,2009-03-31,0.50,2.26,   ,1.09亿,79.06%,0.0000%,3.61%,0.0710,123.00,0.73,25.76,   ,1.09亿,76.15%,3.96,   ,0.90,0.14,1.92,3.04,   ,148.76,5.92亿,80.12%,33.16%,   ,2.26,18.41%,28.30%
医药行业,ST康美,2009-06-30,0.47,2.51,   ,2.20亿,72.61%,6.98%,5.53%,0.1410,134.09,1.34,28.65,   ,2.18亿,67.84%,2.35,   ,0.22,0.06,1.07,3.28,   ,162.74,11.95亿,44.98%,31.94%,   ,2.51,18.41%,28.80%
医药行业,ST康美,2009-09-30,0.46,2.71,   ,3.21亿,75.68%,0.0000%,7.87%,0.2000,149.44,1.81,30.06,   ,3.22亿,73.61%,2.41,   ,0.28,0.06,1.07,3.64,   ,179.50,17.44亿,33.76%,31.50%,   ,2.71,18.40%,29.93%
医药行业,ST康美,2009-12-31,0.46,2.05,   ,5.02亿,70.25%,13.70%,11.74%,0.3090,181.12,1.99,33.49,   ,4.95亿,69.84%,2.52,   ,0.35,0.07,1.07,3.12,   ,214.62,23.77亿,37.63%,31.29%,   ,2.05,21.10%,33.40%
医药行业,ST康美,2010-03-31,0.44,3.17,   ,1.69亿,55.14%,3.88%,3.81%,0.1000,231.84,0.39,36.19,   ,1.68亿,54.18%,2.62,   ,0.45,0.09,1.07,5.18,   ,268.03,6.99亿,18.05%,30.39%,   ,3.17,24.19%,39.16%
医药行业,ST康美,2010-06-30,0.59,1.97,   ,3.09亿,40.61%,7.01%,6.85%,0.1820,231.42,0.78,35.33,   ,3.13亿,43.29%,2.66,   ,0.50,0.06,1.07,3.02,   ,266.76,14.73亿,23.31%,37.12%,   ,1.97,20.99%,36.54%
医药行业,ST康美,2010-09-30,0.60,2.11,   ,4.72亿,46.96%,10.52%,10.07%,0.2780,211.73,1.28,36.00,   ,4.73亿,47.00%,2.76,   ,0.60,0.22,1.07,3.14,   ,247.74,23.03亿,32.09%,37.66%,   ,2.11,20.47%,35.99%
医药行业,ST康美,2010-12-31,0.67,2.00,   ,7.16亿,42.67%,15.58%,14.53%,0.4220,186.09,1.93,40.35,   ,6.84亿,38.09%,2.91,   ,0.70,0.40,1.07,2.82,   ,226.43,33.09亿,39.19%,39.99%,   ,2.00,21.62%,36.50%
医药行业,ST康美,2011-03-31,0.45,3.89,   ,2.39亿,41.42%,3.42%,2.78%,0.1090,103.79,0.87,31.37,   ,2.40亿,42.51%,3.91,   ,0.65,0.30,2.16,4.51,   ,135.16,13.91亿,98.85%,30.89%,   ,3.89,17.21%,32.49%
医药行业,ST康美,2011-06-30,0.66,5.82,   ,4.36亿,40.92%,5.47%,5.02%,0.2060,105.40,1.71,34.26,   ,4.38亿,39.85%,3.95,   ,0.69,0.33,2.16,6.68,   ,139.67,27.92亿,89.58%,39.65%,   ,5.82,15.60%,30.25%
医药行业,ST康美,2011-09-30,0.61,5.77,   ,6.41亿,35.90%,7.78%,7.21%,0.2990,131.19,2.06,35.93,   ,6.40亿,35.22%,4.04,   ,0.78,0.12,2.16,7.31,   ,167.12,42.73亿,85.50%,38.01%,   ,5.77,15.00%,30.51%
医药行业,ST康美,2011-12-31,0.65,3.49,   ,10.05亿,40.46%,17.30%,10.87%,0.4660,129.34,2.78,33.72,   ,9.79亿,43.22%,4.21,   ,0.90,0.26,2.16,4.61,   ,163.06,60.81亿,83.77%,39.31%,   ,3.49,16.53%,30.18%
医药行业,ST康美,2012-03-31,0.67,2.73,   ,4.05亿,69.05%,4.28%,4.19%,0.1840,98.50,0.91,27.63,   ,4.03亿,68.27%,4.39,   ,1.09,0.10,2.16,3.76,   ,126.13,25.51亿,83.46%,40.23%,   ,2.73,15.85%,27.80%
医药行业,ST康美,2012-06-30,0.68,2.44,   ,7.08亿,62.48%,7.39%,7.19%,0.3220,96.50,1.87,31.00,   ,7.13亿,62.96%,4.48,   ,1.17,0.38,2.16,3.28,   ,127.50,51.13亿,83.11%,40.38%,   ,2.44,13.84%,25.93%
医药行业,ST康美,2012-09-30,0.67,2.22,   ,10.06亿,57.05%,10.37%,9.92%,0.4580,93.13,2.90,33.47,   ,10.14亿,58.42%,4.61,   ,1.31,0.53,2.16,2.99,   ,126.60,78.96亿,84.81%,40.24%,   ,2.22,12.74%,24.91%
医药行业,ST康美,2012-12-31,0.70,2.01,   ,14.41亿,43.40%,14.55%,13.62%,0.6550,117.74,3.06,32.35,   ,14.45亿,47.58%,4.81,   ,1.44,0.46,2.16,3.07,   ,150.09,111.65亿,83.62%,41.07%,   ,2.01,12.91%,25.16%
医药行业,ST康美,2013-03-31,0.74,1.90,   ,5.58亿,37.90%,5.14%,5.01%,0.2540,136.61,0.66,38.68,   ,5.58亿,38.44%,5.07,   ,1.70,0.27,2.16,2.78,   ,175.30,33.22亿,30.21%,42.52%,   ,1.90,16.79%,28.35%
医药行业,ST康美,2013-06-30,0.77,1.91,   ,9.45亿,33.42%,8.54%,8.52%,0.4300,148.32,1.21,42.62,   ,9.36亿,31.25%,5.04,   ,1.67,0.42,2.16,2.82,   ,190.94,61.06亿,19.41%,43.37%,   ,1.91,15.47%,27.78%
医药行业,ST康美,2013-09-30,0.73,1.64,   ,13.87亿,37.82%,12.30%,12.02%,0.6310,144.70,1.87,43.41,   ,13.78亿,35.95%,5.25,   ,1.88,0.61,2.16,2.47,   ,188.11,94.77亿,20.02%,42.03%,   ,1.64,14.63%,26.86%
医药行业,ST康美,2013-12-31,0.85,1.47,   ,18.80亿,30.43%,16.63%,15.63%,0.8550,133.93,2.69,40.91,   ,18.53亿,28.20%,5.47,   ,2.02,0.76,2.16,2.05,   ,174.84,133.59亿,19.65%,45.93%,   ,1.47,14.08%,26.10%
医药行业,ST康美,2014-03-31,0.91,1.24,   ,5.91亿,5.95%,4.80%,4.68%,0.2690,125.63,0.72,38.13,   ,5.89亿,5.43%,5.74,   ,2.29,0.22,2.16,1.90,   ,163.76,41.97亿,26.31%,47.75%,   ,1.24,14.08%,27.32%
医药行业,ST康美,2014-06-30,0.98,1.14,   ,10.27亿,8.70%,8.19%,8.23%,0.2330,140.03,1.29,43.25,   ,10.13亿,8.13%,5.68,   ,2.22,0.59,2.16,1.75,   ,183.29,77.62亿,27.12%,49.56%,   ,1.14,13.23%,26.79%
医药行业,ST康美,2014-09-30,0.82,1.24,   ,14.98亿,8.02%,11.72%,11.56%,0.3410,140.17,1.93,44.23,   ,14.82亿,7.53%,5.89,   ,2.44,0.76,2.16,1.96,   ,184.40,115.77亿,22.16%,45.05%,   ,1.24,12.94%,26.71%
医药行业,ST康美,2014-12-31,0.67,1.51,   ,22.86亿,21.60%,17.74%,13.67%,0.5200,170.62,2.11,44.41,   ,22.63亿,22.14%,6.25,   ,2.69,0.51,2.16,2.50,   ,215.03,159.49亿,19.39%,40.03%,   ,1.51,14.33%,26.21%
医药行业,ST康美,2015-03-31,0.81,1.80,   ,8.18亿,38.41%,4.77%,4.66%,0.1860,183.49,0.49,41.87,   ,8.16亿,38.68%,6.63,   ,3.06,0.40,2.16,2.74,   ,225.35,50.02亿,19.20%,44.76%,   ,1.80,16.35%,27.71%
医药行业,ST康美,2015-06-30,0.84,1.60,   ,14.33亿,39.56%,8.22%,8.21%,0.3260,220.18,0.82,47.76,   ,14.27亿,40.94%,3.29,   ,1.26,0.05,0.83,2.62,   ,267.94,90.65亿,16.79%,45.62%,   ,1.60,15.80%,28.29%
医药行业,ST康美,2015-09-30,0.82,1.60,   ,21.07亿,40.67%,12.02%,11.65%,0.4790,229.30,1.18,48.36,   ,20.97亿,41.52%,3.44,   ,1.41,0.14,0.83,2.64,   ,277.66,134.55亿,16.22%,45.13%,   ,1.60,15.67%,28.44%
医药行业,ST康美,2015-12-31,1.03,1.36,   ,27.57亿,20.60%,18.54%,14.69%,0.6230,238.62,1.51,47.63,   ,27.38亿,20.98%,3.59,   ,1.50,0.12,0.83,2.12,   ,286.24,180.67亿,13.28%,50.56%,   ,1.36,15.26%,28.34%
医药行业,ST康美,2016-03-31,1.00,1.36,   ,9.89亿,20.90%,5.14%,5.01%,0.2250,215.52,0.42,41.26,   ,9.83亿,20.40%,3.81,   ,1.72,0.11,0.83,2.14,   ,256.78,58.86亿,17.66%,49.89%,   ,1.36,16.75%,28.38%
医药行业,ST康美,2016-06-30,0.73,1.72,   ,17.66亿,23.25%,9.06%,6.38%,0.4010,238.95,0.75,46.49,   ,17.58亿,23.17%,4.99,   ,1.47,0.02,2.29,2.55,   ,285.44,112.03亿,23.59%,42.17%,   ,1.72,15.71%,28.70%
医药行业,ST康美,2016-09-30,0.86,1.56,   ,25.92亿,22.98%,11.55%,9.09%,0.5650,253.66,1.06,47.86,   ,25.78亿,22.90%,5.16,   ,1.64,0.13,2.29,2.25,   ,301.52,164.56亿,22.30%,46.10%,   ,1.56,15.72%,29.02%
医药行业,ST康美,2016-12-31,0.87,1.54,   ,33.40亿,21.17%,14.88%,11.47%,0.6670,265.92,1.35,46.95,   ,33.14亿,21.02%,5.29,   ,1.72,0.32,2.29,2.22,   ,312.87,216.42亿,19.79%,46.40%,   ,1.54,15.42%,29.90%
医药行业,ST康美,2017-03-31,0.93,1.48,   ,10.68亿,7.96%,4.00%,3.54%,0.2170,225.85,0.40,41.77,   ,10.59亿,7.75%,5.49,   ,1.93,0.27,2.30,2.09,   ,267.62,71.55亿,21.56%,48.24%,   ,1.48,14.89%,29.58%
医药行业,ST康美,2017-06-30,0.98,1.24,   ,21.52亿,21.83%,7.90%,7.17%,0.4370,259.70,0.69,47.39,   ,21.46亿,22.07%,5.47,   ,1.90,0.22,2.30,1.84,   ,307.09,132.62亿,18.38%,49.44%,   ,1.24,16.18%,29.71%
医药行业,ST康美,2017-09-30,1.10,1.48,   ,31.51亿,21.58%,11.50%,10.15%,0.6370,276.67,0.98,50.82,   ,31.42亿,21.91%,5.68,   ,2.10,0.31,2.30,2.15,   ,327.48,195.15亿,18.59%,52.33%,   ,1.48,16.11%,30.42%
医药行业,ST康美,2017-12-31,1.14,1.52,   ,21.50亿,-35.64%,7.20%,12.80%,0.3880,276.29,1.30,50.62,   ,40.28亿,21.55%,5.84,   ,2.21,0.37,2.33,2.21,   ,326.91,175.79亿,22.34%,53.24%,   ,1.52,15.46%,30.32%
医药行业,ST康美,2018-03-31,1.15,1.65,   ,2.59亿,-75.78%,4.78%,4.25%,0.0520,217.60,0.41,46.15,   ,14.17亿,33.81%,6.14,   ,2.49,0.20,2.34,2.34,   ,263.75,48.93亿,27.68%,53.46%,   ,1.65,15.51%,29.19%
医药行业,ST康美,2018-06-30,1.36,1.58,   ,4.89亿,-77.29%,8.58%,7.81%,0.0990,248.58,0.72,52.98,   ,25.82亿,20.32%,6.11,   ,2.45,0.09,2.35,2.23,   ,301.57,96.08亿,27.88%,57.54%,   ,1.58,15.29%,30.17%
医药行业,ST康美,2018-09-30,1.36,1.52,   ,6.89亿,-78.13%,12.58%,11.11%,0.1400,260.39,1.04,55.51,   ,38.06亿,21.11%,6.36,   ,2.70,0.26,2.36,2.23,   ,315.91,144.95亿,30.31%,57.56%,   ,1.52,15.06%,30.37%
医药行业,ST康美,2018-12-31,1.64,0.67,   ,3.74亿,-82.58%,3.44%,4.03%,0.0302,663.35,0.54,99.22,   ,10.21亿,-74.65%,5.07,   ,1.48,-0.64,2.34,2.08,   ,762.57,170.65亿,10.11%,62.08%,   ,0.67,5.80%,30.04%
医药行业,ST康美,2019-03-31,1.59,0.68,   ,6558.54万,-74.63%,0.87%,0.78%,0.0130,891.09,0.10,115.80,   ,1.71亿,-87.94%,5.12,   ,1.53,0.14,2.34,2.14,   ,"1,006.89",49.02亿,0.18%,61.35%,   ,0.68,4.45%,30.10%
医药行业,ST康美,2019-06-30,1.58,0.66,   ,8550.01万,-82.50%,0.34%,0.31%,0.0170,"1,115.24",0.16,134.55,   ,726.03万,-99.72%,5.03,   ,1.43,0.44,2.34,2.18,   ,"1,249.79",81.33亿,-15.35%,61.11%,   ,0.66,1.01%,32.35%
医药行业,ST康美,2019-09-30,1.57,0.64,   ,3317.39万,-95.19%,0.13%,0.12%,0.0070,"1,418.81",0.19,151.37,   ,-5081.22万,-101.34%,5.02,   ,1.42,0.66,2.34,2.20,   ,"1,570.18",103.47亿,-28.61%,60.96%,   ,0.64,0.29%,37.27%
医药行业,ST康美,2019-12-31,2.14,0.51,   ,-46.61亿,-1344.53%,-23.02%,-22.72%,-0.9896,"1,188.9",0.30,157.08,   ,-48.65亿,-576.49%,3.53,   ,-0.03,0.58,2.32,1.69,   ,"1,345.99",114.46亿,-32.93%,68.03%,   ,0.52,-40.67%,13.20%
医药行业,ST康美,2020-03-31,2.14,0.83,   ,-2.97亿,-552.28%,-1.73%,-1.47%,-0.0600,"3,383.46",0.03,278.72,   ,-3.23亿,-289.21%,3.47,   ,-0.09,0.04,2.32,2.72,   ,"3,662.18",11.70亿,-76.13%,68.00%,   ,0.84,-25.41%,28.59%
医药行业,ST康美,2020-06-30,2.26,0.68,   ,-14.24亿,-1765.31%,-7.14%,-7.45%,-0.2890,"2,799.38",0.06,254.06,   ,-14.71亿,-20366.39%,3.25,   ,-0.32,0.07,2.33,2.29,   ,"3,053.44",25.17亿,-69.05%,69.16%,   ,0.68,-56.57%,20.18%
医药行业,ST康美,2020-09-30,2.38,0.67,   ,-23.72亿,-7248.78%,-12.18%,-13.06%,-0.4810,"2,463.5",0.11,231.32,   ,-24.27亿,-4676.89%,3.05,   ,-0.51,0.18,2.33,2.24,   ,"2,694.83",39.72亿,-61.62%,70.24%,   ,0.67,-59.72%,14.32%
医药行业,ST康美,2020-12-31,--,0.52,   ,-310.85亿,-566.96%,--,--,-2.2500,"1,285.26",0.28,202.07,   ,-272.37亿,-459.87%,-2.72,   ,-6.28,0.21,2.33,0.80,   ,"1,487.32",54.12亿,-52.72%,131.24%,   ,0.52,-512.69%,3.95%
医药行业,ST康美,2021-03-31,--,0.52,   ,-5.95亿,-100.67%,--,--,-0.1210,590.94,0.15,196.89,   ,-6.07亿,-87.55%,-2.83,   ,-6.40,0.02,2.33,0.79,   ,787.83,10.88亿,-7.01%,133.51%,   ,0.52,-54.87%,20.56%
医药行业,ST康美,2021-06-30,--,0.44,   ,-9.30亿,34.72%,--,--,-0.0670,603.42,0.30,201.07,   ,-11.59亿,21.21%,-2.90,   ,-6.46,0.03,2.33,0.67,   ,804.49,20.69亿,-17.78%,135.66%,   ,0.44,-45.07%,18.63%
医药行业,ST康美,2021-09-30,--,0.43,   ,-10.25亿,56.80%,--,--,-0.0740,609.21,0.44,195.88,   ,-12.66亿,47.82%,-2.92,   ,-6.48,0.02,2.33,0.67,   ,805.09,30.86亿,-22.30%,136.22%,   ,0.44,-33.28%,18.54%
医药行业,ST康美,2021-12-31,0.61,0.96,   ,79.18亿,125.47%,-120.39%,79.76%,0.5700,459.71,0.78,163.07,   ,-79.68亿,70.74%,0.72,   ,-1.68,0.02,1.35,1.67,   ,622.78,41.53亿,-23.27%,37.91%,   ,0.97,190.73%,16.04%
医药行业,ST康美,2022-03-31,0.62,0.96,   ,-1.11亿,81.28%,-1.12%,-1.14%,-0.0080,358.57,0.25,140.17,   ,-1.21亿,79.97%,0.71,   ,-1.69,-0.0100,1.35,1.67,   ,498.73,9.34亿,-14.15%,38.08%,   ,0.96,-11.95%,14.84%
医药行业,ST康美,2022-06-30,0.61,0.96,   ,-1.96亿,78.95%,-1.99%,-2.01%,-0.0140,385.69,0.47,145.07,   ,-2.35亿,79.74%,0.70,   ,-1.70,-0.02,1.35,1.69,   ,530.75,17.79亿,-14.04%,37.64%,   ,0.96,-10.99%,16.56%
医药行业,ST康美,2022-09-30,0.72,0.81,   ,-8.86亿,13.55%,-9.34%,-9.81%,-0.0640,389.16,0.69,142.89,   ,-3.22亿,74.57%,0.65,   ,-1.75,-0.02,1.35,1.47,   ,532.05,27.22亿,-11.80%,41.69%,   ,0.81,-32.52%,17.00%
医药行业,ST康美,2022-12-31,1.17,0.79,   ,-26.89亿,-133.96%,-31.87%,-38.70%,-0.1900,301.71,1.19,143.03,   ,-15.09亿,81.07%,0.50,   ,-1.88,-0.05,1.35,1.36,   ,444.74,41.80亿,0.67%,53.79%,   ,0.80,-64.46%,15.14%
医药行业,ST康美,2023-03-31,1.14,0.79,   ,-5040.86万,54.76%,-0.73%,-0.73%,-0.0040,247.18,0.36,152.72,   ,-8890.15万,26.83%,0.50,   ,-1.88,-0.0100,1.35,1.38,   ,399.91,11.44亿,22.50%,53.18%,   ,0.80,-4.35%,14.08%
医药行业,ST康美,2023-06-30,1.13,0.78,   ,-1.26亿,35.67%,-1.83%,-1.84%,-0.0090,250.66,0.72,142.19,   ,-2.06亿,12.24%,0.49,   ,-1.88,-0.0100,1.35,1.39,   ,392.85,23.77亿,33.62%,52.99%,   ,0.78,-5.26%,17.49%
医药行业,ST康美,2023-09-30,1.14,0.75,   ,-1.48亿,83.29%,-2.15%,-2.18%,-0.0110,255.90,1.06,145.38,   ,-3.14亿,2.54%,0.49,   ,-1.89,-0.02,1.35,1.36,   ,401.28,35.34亿,29.84%,53.08%,   ,0.75,-4.15%,16.93%
医药行业,一心堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医药行业,一心堂,2009-12-31,1.64,0.79,   ,,--,39.32%,32.86%,0.4830,82.75,4.35,21.11,,8911.71万,--,1.47,   ,0.28,0.31,0.15,1.44,   ,103.86,14.56亿,--,61.66%,   ,0.79,5.82%,36.47%
医药行业,一心堂,2010-12-31,1.24,0.84,   ,,21.33%,27.21%,21.03%,0.5550,82.18,4.38,16.91,,1.09亿,21.86%,2.51,   ,0.58,0.55,0.85,1.52,   ,99.09,18.50亿,27.07%,54.97%,   ,0.84,5.48%,37.31%
医药行业,一心堂,2011-12-31,1.09,0.79,   ,1.35亿,30.86%,24.21%,21.59%,0.6900,95.32,3.78,15.53,   ,1.33亿,22.56%,3.20,   ,1.21,0.52,0.84,1.56,   ,110.86,22.19亿,19.91%,51.94%,   ,0.79,5.98%,38.88%
医药行业,一心堂,2012-12-31,0.88,0.85,   ,1.83亿,35.51%,25.53%,22.64%,0.9350,87.02,4.14,17.07,   ,1.77亿,33.35%,4.13,   ,2.08,0.81,0.84,1.68,   ,104.09,28.42亿,28.11%,46.81%,   ,0.85,6.40%,38.15%
医药行业,一心堂,2013-03-31,--,--,   ,6604.50万,--,7.87%,--,0.3380,--,--,--,   ,6374.90万,--,--,   ,--,-0.12,--,--,   ,--,7.94亿,--,--,   ,--,8.30%,41.09%
医药行业,一心堂,2013-06-30,--,--,   ,,--,--,--,0.6140,--,--,--,,1.16亿,--,--,   ,--,0.47,--,--,   ,--,16.25亿,--,--,   ,--,7.35%,40.42%
医药行业,一心堂,2013-09-30,--,--,   ,1.75亿,--,--,--,0.8944,--,--,--,   ,--,--,--,   ,--,0.37,--,--,   ,--,25.45亿,--,--,   ,--,6.83%,39.55%
医药行业,一心堂,2013-12-31,0.98,0.80,   ,2.41亿,31.94%,25.99%,23.00%,1.2340,88.78,4.05,19.53,   ,2.36亿,33.01%,5.36,   ,3.22,1.17,0.84,1.59,   ,108.31,35.47亿,24.79%,49.34%,   ,0.80,6.75%,39.59%
医药行业,一心堂,2014-03-31,0.97,0.85,   ,7808.97万,18.24%,7.19%,6.94%,0.4000,88.10,1.02,23.67,   ,7834.32万,22.89%,5.76,   ,3.59,0.16,0.84,1.59,   ,111.77,10.39亿,30.88%,49.26%,   ,0.85,7.45%,40.42%
医药行业,一心堂,2014-06-30,0.56,1.51,   ,1.58亿,31.42%,13.99%,8.06%,0.8070,95.64,1.88,22.73,   ,1.57亿,36.05%,7.51,   ,2.98,0.35,3.26,2.35,   ,118.37,20.74亿,27.60%,35.77%,   ,1.51,7.54%,42.05%
医药行业,一心堂,2014-09-30,0.44,1.58,   ,2.25亿,29.10%,15.99%,11.15%,1.0390,94.45,2.86,23.32,   ,2.26亿,--,7.77,   ,3.23,0.21,3.26,2.67,   ,117.77,32.34亿,27.08%,30.73%,   ,1.58,6.92%,40.60%
医药行业,一心堂,2014-12-31,0.41,1.63,   ,2.97亿,23.44%,18.93%,14.28%,1.3050,93.79,3.84,18.85,   ,2.97亿,25.61%,8.00,   ,3.48,0.68,3.22,2.80,   ,112.64,44.28亿,24.86%,29.19%,   ,1.63,6.66%,40.44%
医药行业,一心堂,2015-03-31,0.58,1.32,   ,9058.28万,16.00%,4.26%,4.49%,0.3480,101.02,0.89,24.01,,9024.42万,15.19%,7.75,   ,3.20,-0.42,3.22,2.24,   ,125.03,12.00亿,15.49%,36.51%,   ,1.32,7.55%,41.38%
医药行业,一心堂,2015-06-30,0.78,1.00,   ,1.74亿,10.43%,8.22%,8.28%,0.3340,99.61,1.81,23.32,,1.73亿,10.13%,8.07,   ,3.51,-0.10,3.22,1.73,   ,122.93,24.99亿,20.50%,43.75%,   ,1.00,6.96%,41.61%
医药行业,一心堂,2015-09-30,0.86,0.81,   ,2.51亿,11.53%,11.85%,11.54%,0.4828,108.29,2.49,21.94,   ,2.49亿,10.54%,8.37,   ,3.79,0.44,3.22,1.55,   ,130.22,38.86亿,20.16%,46.28%,   ,0.81,6.47%,41.51%
医药行业,一心堂,2015-12-31,0.84,0.79,   ,3.46亿,16.46%,16.10%,15.24%,0.6651,104.30,3.45,19.30,   ,3.30亿,11.34%,8.73,   ,4.13,0.71,3.22,1.58,   ,123.60,53.21亿,20.16%,45.70%,   ,0.79,6.51%,41.92%
医药行业,一心堂,2016-03-31,0.89,1.06,   ,1.06亿,16.70%,4.55%,4.45%,0.2030,111.61,0.81,26.36,   ,1.05亿,16.37%,9.14,   ,4.51,-0.51,3.22,1.87,   ,137.97,14.79亿,23.23%,47.22%,   ,1.06,7.15%,42.69%
医药行业,一心堂,2016-06-30,0.93,0.92,   ,1.96亿,12.79%,8.43%,8.39%,0.3770,113.09,1.59,23.45,   ,1.95亿,12.54%,4.49,   ,2.17,0.0100,1.11,1.78,   ,136.54,29.52亿,18.11%,48.08%,   ,0.92,6.65%,42.42%
医药行业,一心堂,2016-09-30,0.97,0.87,   ,2.84亿,12.88%,12.12%,11.70%,0.5450,115.43,2.34,24.39,   ,2.80亿,12.08%,4.66,   ,2.33,0.10,1.11,1.75,   ,139.82,45.35亿,16.71%,49.15%,   ,0.87,6.27%,41.67%
医药行业,一心堂,2016-12-31,1.41,0.81,   ,3.53亿,2.06%,14.96%,14.16%,0.6788,117.62,3.06,21.01,   ,3.37亿,2.14%,4.80,   ,2.44,0.37,1.11,1.62,   ,138.63,62.49亿,17.44%,58.46%,   ,0.81,5.66%,41.28%
医药行业,一心堂,2017-03-31,1.18,0.86,   ,9726.30万,-7.99%,3.82%,3.75%,0.1870,115.64,0.78,25.18,   ,9655.87万,-8.05%,4.98,   ,2.63,-0.37,1.11,1.79,   ,140.82,18.14亿,22.66%,54.19%,   ,0.86,5.36%,39.78%
医药行业,一心堂,2017-06-30,1.15,0.85,   ,2.16亿,10.15%,8.41%,8.29%,0.4150,119.38,1.51,25.96,   ,2.14亿,10.04%,5.01,   ,2.66,-0.27,1.11,1.82,   ,145.33,36.51亿,23.70%,53.37%,   ,0.85,5.92%,40.97%
医药行业,一心堂,2017-09-30,1.25,0.77,   ,3.16亿,11.36%,12.17%,11.67%,0.6070,122.81,2.20,26.07,   ,3.09亿,10.37%,5.20,   ,2.85,0.05,1.11,1.69,   ,148.87,56.02亿,23.53%,55.54%,   ,0.77,5.64%,40.94%
医药行业,一心堂,2017-12-31,0.93,1.13,   ,4.23亿,19.62%,16.02%,11.44%,0.8120,119.13,3.02,23.25,   ,3.89亿,15.29%,6.51,   ,2.75,0.69,2.48,1.89,   ,142.38,77.51亿,24.03%,48.31%,   ,1.13,5.45%,41.52%
医药行业,一心堂,2018-03-31,0.88,0.82,   ,1.31亿,35.01%,3.49%,3.43%,0.2313,116.38,0.77,30.58,   ,1.32亿,36.84%,6.74,   ,2.98,-0.45,2.48,1.99,   ,146.96,21.79亿,20.12%,46.67%,   ,0.82,6.02%,40.82%
医药行业,一心堂,2018-06-30,0.83,0.86,   ,2.92亿,35.30%,7.62%,7.66%,0.5151,113.28,1.59,28.10,   ,2.91亿,35.62%,6.72,   ,2.97,0.08,2.48,2.03,   ,141.38,42.92亿,17.53%,45.19%,   ,0.86,6.81%,41.82%
医药行业,一心堂,2018-09-30,0.77,0.99,   ,4.19亿,32.46%,10.88%,10.61%,0.7372,116.00,2.33,27.39,   ,4.15亿,34.54%,6.95,   ,3.19,0.44,2.48,2.13,   ,143.39,66.19亿,18.15%,43.43%,   ,0.99,6.31%,40.87%
医药行业,一心堂,2018-12-31,0.82,0.65,   ,5.21亿,23.27%,13.47%,12.88%,0.9177,115.19,3.13,23.61,   ,5.08亿,30.74%,7.13,   ,3.30,1.12,2.48,1.54,   ,138.80,91.76亿,18.39%,44.95%,   ,0.65,5.66%,40.53%
医药行业,一心堂,2019-03-31,0.79,0.75,   ,1.75亿,33.51%,4.24%,4.33%,0.3088,107.53,0.84,24.89,   ,1.72亿,30.50%,7.13,   ,3.31,0.17,2.48,1.54,   ,132.42,25.88亿,18.77%,44.01%,   ,0.75,6.79%,38.12%
医药行业,一心堂,2019-06-30,0.76,0.96,   ,3.37亿,15.31%,8.11%,7.81%,0.5940,105.53,1.71,22.54,   ,3.35亿,15.09%,7.43,   ,3.61,0.53,2.48,1.90,   ,128.07,50.60亿,17.90%,43.29%,   ,0.96,6.66%,38.79%
医药行业,一心堂,2019-09-30,0.83,0.69,   ,4.84亿,15.66%,11.55%,10.85%,0.8526,110.36,2.45,22.21,   ,4.78亿,15.22%,7.69,   ,3.87,1.11,2.48,1.83,   ,132.57,76.61亿,15.75%,45.31%,   ,0.69,6.32%,38.79%
医药行业,一心堂,2019-12-31,0.73,0.76,   ,6.04亿,15.90%,14.00%,13.14%,1.0637,109.11,3.30,19.40,   ,5.91亿,16.22%,7.90,   ,4.00,1.73,2.48,1.98,   ,128.51,104.79亿,14.20%,42.28%,   ,0.76,5.76%,38.70%
医药行业,一心堂,2020-03-31,0.75,0.69,   ,2.05亿,16.81%,4.36%,4.27%,0.3607,93.80,0.96,17.68,   ,1.99亿,15.25%,8.26,   ,4.36,0.53,2.48,1.97,   ,111.48,30.87亿,19.30%,42.81%,   ,0.69,6.63%,36.18%
医药行业,一心堂,2020-06-30,0.79,0.71,   ,4.16亿,23.46%,8.77%,8.49%,0.7333,96.94,1.86,19.07,   ,4.00亿,19.43%,8.37,   ,4.39,1.00,2.56,1.90,   ,116.01,60.29亿,19.15%,44.15%,   ,0.71,6.91%,36.21%
医药行业,一心堂,2020-09-30,0.71,0.81,   ,6.04亿,24.80%,12.48%,11.04%,1.0641,102.76,2.63,20.97,   ,5.80亿,21.19%,9.24,   ,4.59,1.14,3.25,1.86,   ,123.73,92.39亿,20.59%,41.52%,   ,0.82,6.54%,36.23%
